Auto generated
2048  atoms
3 atom types
-16.198320 16.198320 xlo xhi
-16.198320 16.198320 ylo yhi
-16.198320 16.198320 zlo zhi

Masses

1 26.9815  # Al
2  1.0080  # H
3 15.9994  # O

Atoms  # charge

1 1 0.000000 -13.161135 -13.161135 -15.185925
2 1 0.000000 -13.161135 -13.161135 -11.136345
3 1 0.000000 -13.161135 -13.161135 -7.086765
4 1 0.000000 -13.161135 -13.161135 -3.037185
5 1 0.000000 -13.161135 -13.161135 1.012395
6 1 0.000000 -13.161135 -13.161135 5.061975
7 1 0.000000 -13.161135 -13.161135 9.111555
8 1 0.000000 -13.161135 -13.161135 13.161135
9 1 0.000000 -13.161135 -9.111555 -15.185925
10 1 0.000000 -13.161135 -9.111555 -11.136345
11 1 0.000000 -13.161135 -9.111555 -7.086765
12 1 0.000000 -13.161135 -9.111555 -3.037185
13 1 0.000000 -13.161135 -9.111555 1.012395
14 1 0.000000 -13.161135 -9.111555 5.061975
15 1 0.000000 -13.161135 -9.111555 9.111555
16 1 0.000000 -13.161135 -9.111555 13.161135
17 1 0.000000 -13.161135 -5.061975 -15.185925
18 1 0.000000 -13.161135 -5.061975 -11.136345
19 1 0.000000 -13.161135 -5.061975 -7.086765
20 1 0.000000 -13.161135 -5.061975 -3.037185
21 1 0.000000 -13.161135 -5.061975 1.012395
22 1 0.000000 -13.161135 -5.061975 5.061975
23 1 0.000000 -13.161135 -5.061975 9.111555
24 1 0.000000 -13.161135 -5.061975 13.161135
25 1 0.000000 -13.161135 -1.012395 -15.185925
26 1 0.000000 -13.161135 -1.012395 -11.136345
27 1 0.000000 -13.161135 -1.012395 -7.086765
28 1 0.000000 -13.161135 -1.012395 -3.037185
29 1 0.000000 -13.161135 -1.012395 1.012395
30 1 0.000000 -13.161135 -1.012395 5.061975
31 1 0.000000 -13.161135 -1.012395 9.111555
32 1 0.000000 -13.161135 -1.012395 13.161135
33 1 0.000000 -13.161135 3.037185 -15.185925
34 1 0.000000 -13.161135 3.037185 -11.136345
35 1 0.000000 -13.161135 3.037185 -7.086765
36 1 0.000000 -13.161135 3.037185 -3.037185
37 1 0.000000 -13.161135 3.037185 1.012395
38 1 0.000000 -13.161135 3.037185 5.061975
39 1 0.000000 -13.161135 3.037185 9.111555
40 1 0.000000 -13.161135 3.037185 13.161135
41 1 0.000000 -13.161135 7.086765 -15.185925
42 1 0.000000 -13.161135 7.086765 -11.136345
43 1 0.000000 -13.161135 7.086765 -7.086765
44 1 0.000000 -13.161135 7.086765 -3.037185
45 1 0.000000 -13.161135 7.086765 1.012395
46 1 0.000000 -13.161135 7.086765 5.061975
47 1 0.000000 -13.161135 7.086765 9.111555
48 1 0.000000 -13.161135 7.086765 13.161135
49 1 0.000000 -13.161135 11.136345 -15.185925
50 1 0.000000 -13.161135 11.136345 -11.136345
51 1 0.000000 -13.161135 11.136345 -7.086765
52 1 0.000000 -13.161135 11.136345 -3.037185
53 1 0.000000 -13.161135 11.136345 1.012395
54 1 0.000000 -13.161135 11.136345 5.061975
55 1 0.000000 -13.161135 11.136345 9.111555
56 1 0.000000 -13.161135 11.136345 13.161135
57 1 0.000000 -13.161135 15.185925 -15.185925
58 1 0.000000 -13.161135 15.185925 -11.136345
59 1 0.000000 -13.161135 15.185925 -7.086765
60 1 0.000000 -13.161135 15.185925 -3.037185
61 1 0.000000 -13.161135 15.185925 1.012395
62 1 0.000000 -13.161135 15.185925 5.061975
63 1 0.000000 -13.161135 15.185925 9.111555
64 1 0.000000 -13.161135 15.185925 13.161135
65 1 0.000000 -9.111555 -13.161135 -15.185925
66 1 0.000000 -9.111555 -13.161135 -11.136345
67 1 0.000000 -9.111555 -13.161135 -7.086765
68 1 0.000000 -9.111555 -13.161135 -3.037185
69 1 0.000000 -9.111555 -13.161135 1.012395
70 1 0.000000 -9.111555 -13.161135 5.061975
71 1 0.000000 -9.111555 -13.161135 9.111555
72 1 0.000000 -9.111555 -13.161135 13.161135
73 1 0.000000 -9.111555 -9.111555 -15.185925
74 1 0.000000 -9.111555 -9.111555 -11.136345
75 1 0.000000 -9.111555 -9.111555 -7.086765
76 1 0.000000 -9.111555 -9.111555 -3.037185
77 1 0.000000 -9.111555 -9.111555 1.012395
78 1 0.000000 -9.111555 -9.111555 5.061975
79 1 0.000000 -9.111555 -9.111555 9.111555
80 1 0.000000 -9.111555 -9.111555 13.161135
81 1 0.000000 -9.111555 -5.061975 -15.185925
82 1 0.000000 -9.111555 -5.061975 -11.136345
83 1 0.000000 -9.111555 -5.061975 -7.086765
84 1 0.000000 -9.111555 -5.061975 -3.037185
85 1 0.000000 -9.111555 -5.061975 1.012395
86 1 0.000000 -9.111555 -5.061975 5.061975
87 1 0.000000 -9.111555 -5.061975 9.111555
88 1 0.000000 -9.111555 -5.061975 13.161135
89 1 0.000000 -9.111555 -1.012395 -15.185925
90 1 0.000000 -9.111555 -1.012395 -11.136345
91 1 0.000000 -9.111555 -1.012395 -7.086765
92 1 0.000000 -9.111555 -1.012395 -3.037185
93 1 0.000000 -9.111555 -1.012395 1.012395
94 1 0.000000 -9.111555 -1.012395 5.061975
95 1 0.000000 -9.111555 -1.012395 9.111555
96 1 0.000000 -9.111555 -1.012395 13.161135
97 1 0.000000 -9.111555 3.037185 -15.185925
98 1 0.000000 -9.111555 3.037185 -11.136345
99 1 0.000000 -9.111555 3.037185 -7.086765
100 1 0.000000 -9.111555 3.037185 -3.037185
101 1 0.000000 -9.111555 3.037185 1.012395
102 1 0.000000 -9.111555 3.037185 5.061975
103 1 0.000000 -9.111555 3.037185 9.111555
104 1 0.000000 -9.111555 3.037185 13.161135
105 1 0.000000 -9.111555 7.086765 -15.185925
106 1 0.000000 -9.111555 7.086765 -11.136345
107 1 0.000000 -9.111555 7.086765 -7.086765
108 1 0.000000 -9.111555 7.086765 -3.037185
109 1 0.000000 -9.111555 7.086765 1.012395
110 1 0.000000 -9.111555 7.086765 5.061975
111 1 0.000000 -9.111555 7.086765 9.111555
112 1 0.000000 -9.111555 7.086765 13.161135
113 1 0.000000 -9.111555 11.136345 -15.185925
114 1 0.000000 -9.111555 11.136345 -11.136345
115 1 0.000000 -9.111555 11.136345 -7.086765
116 1 0.000000 -9.111555 11.136345 -3.037185
117 1 0.000000 -9.111555 11.136345 1.012395
118 1 0.000000 -9.111555 11.136345 5.061975
119 1 0.000000 -9.111555 11.136345 9.111555
120 1 0.000000 -9.111555 11.136345 13.161135
121 1 0.000000 -9.111555 15.185925 -15.185925
122 1 0.000000 -9.111555 15.185925 -11.136345
123 1 0.000000 -9.111555 15.185925 -7.086765
124 1 0.000000 -9.111555 15.185925 -3.037185
125 1 0.000000 -9.111555 15.185925 1.012395
126 1 0.000000 -9.111555 15.185925 5.061975
127 1 0.000000 -9.111555 15.185925 9.111555
128 1 0.000000 -9.111555 15.185925 13.161135
129 1 0.000000 -5.061975 -13.161135 -15.185925
130 1 0.000000 -5.061975 -13.161135 -11.136345
131 1 0.000000 -5.061975 -13.161135 -7.086765
132 1 0.000000 -5.061975 -13.161135 -3.037185
133 1 0.000000 -5.061975 -13.161135 1.012395
134 1 0.000000 -5.061975 -13.161135 5.061975
135 1 0.000000 -5.061975 -13.161135 9.111555
136 1 0.000000 -5.061975 -13.161135 13.161135
137 1 0.000000 -5.061975 -9.111555 -15.185925
138 1 0.000000 -5.061975 -9.111555 -11.136345
139 1 0.000000 -5.061975 -9.111555 -7.086765
140 1 0.000000 -5.061975 -9.111555 -3.037185
141 1 0.000000 -5.061975 -9.111555 1.012395
142 1 0.000000 -5.061975 -9.111555 5.061975
143 1 0.000000 -5.061975 -9.111555 9.111555
144 1 0.000000 -5.061975 -9.111555 13.161135
145 1 0.000000 -5.061975 -5.061975 -15.185925
146 1 0.000000 -5.061975 -5.061975 -11.136345
147 1 0.000000 -5.061975 -5.061975 -7.086765
148 1 0.000000 -5.061975 -5.061975 -3.037185
149 1 0.000000 -5.061975 -5.061975 1.012395
150 1 0.000000 -5.061975 -5.061975 5.061975
151 1 0.000000 -5.061975 -5.061975 9.111555
152 1 0.000000 -5.061975 -5.061975 13.161135
153 1 0.000000 -5.061975 -1.012395 -15.185925
154 1 0.000000 -5.061975 -1.012395 -11.136345
155 1 0.000000 -5.061975 -1.012395 -7.086765
156 1 0.000000 -5.061975 -1.012395 -3.037185
157 1 0.000000 -5.061975 -1.012395 1.012395
158 1 0.000000 -5.061975 -1.012395 5.061975
159 1 0.000000 -5.061975 -1.012395 9.111555
160 1 0.000000 -5.061975 -1.012395 13.161135
